,Id,AcceptedAnswerId,ViewCount,AnswerCount
95859,308283,,306,1
95860,308284,308361,79,3
95861,308285,308351,238,1
95862,308290,,29,0
95863,308294,308306,200,1
95864,308295,308301,1098,1
95865,308296,308302,18,1
95866,308299,,39,1
95867,308307,,57,0
95868,308312,308339,103,1
95869,308322,308324,1750,1
95870,308323,,40,0
95871,308326,308332,481,4
95872,308330,308795,87,1
95873,308334,,17,1
95874,308337,,46,1
95875,308340,,110,0
95876,308344,,46,1
95877,308348,,27,1
95878,308349,308352,23,1
95879,308356,308514,37,1
95880,308357,308358,50,1
95881,308360,309130,184,1
95882,308362,308370,33,1
95883,308363,399636,57,1
95884,308365,308372,49,2
95885,308366,308597,68,1
95886,308369,,733,1
95887,308371,,231,2
95888,308373,308382,598,2
95889,308375,,194,0
95890,308376,308399,376,2
95891,308377,,49,1
95892,308380,,94,0
95893,308381,,34,0
95894,308385,,108,1
95895,308392,308440,148,1
95896,308400,308695,107,1
95897,308401,308575,47,2
95898,308405,,38,1
95899,308407,,122,2
95900,308409,,44,1
95901,308412,,66,1
95902,308416,308743,32,1
95903,308419,308615,257,1
95904,308422,309965,182,1
95905,308424,,37,1
95906,308425,,65,0
95907,308426,,12,0
95908,308430,,79,0
95909,308431,308579,37,2
95910,308432,308501,1566,1
95911,308434,308437,80,2
95912,308435,,30,0
95913,308442,,27,0
95914,308443,308452,91,1
95915,308445,308829,139,2
95916,308446,,20,0
95917,308449,,56,2
95918,308450,308466,41,1
95919,308454,,15,0
95920,308456,,58,0
95921,308458,,102,1
95922,308460,308669,89,2
95923,308467,,35,0
95924,308468,308507,563,1
95925,308469,308477,21,1
95926,308470,308616,64,1
95927,308475,,29,0
95928,308476,,51,0
95929,308478,,194,2
95930,308480,308484,259,1
95931,308485,,45,1
95932,308486,,112,2
95933,308488,308495,177,1
95934,308493,,40,1
95935,308496,,16,0
95936,308497,308506,82,1
95937,308500,,820,1
95938,308503,308505,104,1
95939,308509,,54,3
95940,308510,308684,136,3
95941,308511,308513,48,1
95942,308515,308544,58,2
95943,308526,,18,1
95944,308528,,25,1
95945,308533,,322,1
95946,308534,,378,1
95947,308538,323863,76,1
95948,308540,,97,1
95949,308543,,185,0
95950,308547,309412,33,1
95951,308548,310338,207,4
95952,308549,,36,1
95953,308552,,767,1
95954,308555,308570,47,1
95955,308558,308733,42,1
95956,308563,308571,573,1
95957,308565,,30,0
95958,308568,308569,216,1
95959,308573,,192,1
95960,308574,308586,78,2
95961,308576,,36,1
95962,308580,309100,71,1
95963,308581,,119,1
95964,308582,,59,1
95965,308583,308584,144,1
95966,308589,308600,32,1
95967,308591,308593,54,2
95968,308594,,118,1
95969,308599,,1100,4
95970,308611,,60,1
95971,308614,308653,67,1
95972,308617,,67,1
95973,308618,310157,72,1
95974,308619,,73,2
95975,308624,,22,0
95976,308630,,255,1
95977,308632,,147,1
95978,308633,308731,440,1
95979,308636,,162,2
95980,308637,,60,0
95981,308638,,177,2
95982,308639,308649,974,1
95983,308640,308642,31,1
95984,308641,308646,60,1
95985,308650,308659,49,1
95986,308658,,18,0
95987,308661,,21,1
95988,308667,,80,0
95989,308668,308675,38,3
95990,308671,,50,1
95991,308673,,35,1
95992,308674,308681,422,2
95993,308688,308835,36,2
95994,308691,,402,1
95995,308693,308696,69,1
95996,308694,308706,83,1
95997,308697,,60,1
95998,308700,308753,128,3
95999,308704,308729,71,1
96000,308709,,27,1
96001,308716,308887,73,3
96002,308717,,52,1
96003,308720,,228,1
96004,308721,,110,1
96005,308724,,18,1
96006,308725,,47,0
96007,308726,,31,1
96008,308728,308802,455,2
96009,308730,308833,77,1
96010,308742,308778,88,1
96011,308744,,57,0
96012,308746,,34,0
96013,308747,,24,1
96014,308749,,119,1
96015,308752,308767,61,1
96016,308754,309783,55,1
96017,308758,308785,50,1
96018,308760,308768,53,1
96019,308761,308764,28,1
96020,308765,,42,0
96021,308769,309017,70,1
96022,308772,,36,0
96023,308776,,45,1
96024,308779,,47,1
96025,308780,,47,1
96026,308781,308818,82,1
96027,308787,,22,0
96028,308788,308799,92,1
96029,308790,,145,0
96030,308792,,18,0
96031,308793,349760,33,1
96032,308794,,89,0
96033,308797,309011,43,1
96034,308800,,1589,2
96035,308805,,350,1
96036,308809,308817,338,2
96037,308812,,40,0
96038,308813,,64,0
96039,308814,,217,4
96040,308819,,115,1
96041,308821,,1148,2
96042,308836,308926,515,1
96043,308840,,25,1
96044,308841,308845,35,2
96045,308849,,59,1
96046,308850,310494,511,2
96047,308852,308865,96,1
96048,308860,309473,109,1
96049,308861,,75,1
96050,308863,,17,2
96051,308864,311966,483,4
96052,308867,,82,2
96053,308868,310321,62,1
96054,308870,308881,41,1
96055,308872,,236,2
96056,308873,,30,2
96057,308875,,47,1
96058,308882,,23,0
96059,308885,308903,53,1
96060,308889,,498,0
96061,308890,308896,28,2
96062,308891,,26,0
96063,308894,308900,40,1
96064,308904,,235,1
96065,308905,308918,63,1
96066,308908,,127,0
96067,308916,308924,548,1
96068,308919,,37,0
96069,308920,308931,20,1
96070,308936,310268,116,1
96071,308937,,113,1
96072,308947,308951,84,1
96073,308949,,39,1
96074,308950,308957,271,1
96075,308953,,22,0
96076,308955,308956,205,1
96077,308959,,30,1
96078,308960,,21,0
96079,308961,,66,1
96080,308964,,18,0
96081,308966,,203,2
96082,308967,308969,34,1
96083,308968,,26,1
96084,308970,308977,35,1
96085,308975,377539,413,2
96086,308976,,101,1
96087,308980,309147,257,1
96088,308981,308984,185,1
96089,308986,,67,1
96090,308987,,44,1
96091,308990,,26,1
96092,308992,,59,1
96093,308993,309001,51,1
96094,308994,,13,0
96095,308995,309023,32,1
96096,308997,,616,1
96097,309003,,109,0
96098,309012,310758,346,1
96099,309013,309054,65,1
96100,309014,,88,0
96101,309015,309016,39,1
96102,309019,,81,1
96103,309021,,56,3
96104,309025,,59,0
96105,309027,309030,108,2
96106,309035,309114,66,1
96107,309037,309045,240,1
96108,309040,,34,1
96109,309047,309955,35,1
96110,309048,309318,34,1
96111,309050,,27,0
96112,309051,309060,3131,1
96113,309053,309056,31,1
96114,309058,309065,155,2
96115,309062,309101,46,1
96116,309063,309429,44,1
96117,309067,,60,2
96118,309068,,22,1
96119,309075,,47,0
96120,309081,311505,52,1
96121,309083,,40,1
96122,309084,,61,1
96123,309092,,32,1
96124,309093,,53,2
96125,309099,,33,0
96126,309102,309104,330,1
96127,309105,,167,0
96128,309106,,110,1
96129,309107,,35,1
96130,309108,,49,2
96131,309113,309126,35,1
96132,309117,309166,108,1
96133,309122,309127,71,1
96134,309124,,387,0
96135,309128,309191,515,1
96136,309129,309132,35,1
96137,309131,,41,0
96138,309142,,22,0
96139,309145,,110,0
96140,309146,,238,1
96141,309152,,20,0
96142,309153,,71,1
96143,309154,309170,130,1
96144,309155,317826,11,1
96145,309156,,31,1
96146,309157,309203,86,2
96147,309159,,132,1
96148,309164,,15,0
96149,309168,,57,1
96150,309169,,31,1
96151,309173,,51,0
96152,309176,,111,0
96153,309177,309297,70,1
96154,309182,,405,2
96155,309183,,42,2
96156,309185,309215,122,1
96157,309188,309201,49,1
96158,309193,312377,54,2
96159,309195,309208,1588,1
96160,309206,309214,46,1
96161,309211,309245,162,2
96162,309213,309304,32,1
96163,309219,309234,52,1
96164,309221,309228,150,3
96165,309223,,51,0
96166,309232,309312,44,1
96167,309239,,27,1
96168,309240,,19,0
96169,309242,,15,0
96170,309246,309258,149,1
96171,309248,,209,1
96172,309251,,328,1
96173,309254,309295,215,1
96174,309256,,38,2
96175,309257,,56,0
96176,309261,309285,45,1
96177,309263,,367,1
96178,309266,309269,35,1
96179,309267,309490,467,3
96180,309275,,322,2
96181,309276,,28,1
96182,309279,,21,0
96183,309280,,57,0
96184,309283,309317,99,1
96185,309287,,20,1
96186,309289,309414,30,1
96187,309294,,44,1
96188,309300,309357,55,2
96189,309301,,120,0
96190,309302,,28,1
96191,309303,,32,0
96192,309305,316710,29,1
96193,309306,,130,0
96194,309307,,478,2
96195,309308,,164,1
96196,309313,309364,32,1
96197,309315,,46,1
96198,309319,309325,24,1
96199,309320,,449,1
96200,309322,,393,1
96201,309327,309393,68,2
96202,309328,309578,194,1
96203,309331,,561,2
96204,309332,,86,0
96205,309334,336544,103,1
96206,309335,,24,0
96207,309338,,73,1
96208,309339,,568,1
96209,309345,309583,60,1
96210,309347,309349,109,2
96211,309351,,140,1
96212,309352,,75,1
96213,309367,,33,0
96214,309368,,1095,1
96215,309374,,29,0
96216,309377,309517,139,1
96217,309378,,94,4
96218,309379,309411,688,2
96219,309381,309389,165,1
96220,309388,309395,62,1
96221,309391,309398,227,1
96222,309392,,37,0
96223,309396,309528,1334,1
96224,309400,309406,149,1
96225,309401,,64,1
96226,309402,,82,1
96227,309413,,132,1
96228,309419,,31,0
96229,309421,,39,1
96230,309422,,46,1
96231,309426,309458,21,1
96232,309431,309742,1060,1
96233,309433,309524,202,1
96234,309436,,55,2
96235,309438,309444,156,1
96236,309441,,39,0
96237,309442,309446,37,1
96238,309448,,133,0
96239,309452,309465,31,1
96240,309453,309459,25,2
96241,309454,309475,48,1
96242,309457,309665,283,2
96243,309461,,28,0
96244,309462,,30,1
96245,309464,,39,1
96246,309467,309794,37,1
96247,309468,309488,67,2
96248,309469,,63,0
96249,309474,,221,2
96250,309480,,35,0
96251,309481,,22,0
96252,309482,309533,830,1
96253,309486,,90,0
96254,309487,,56,1
96255,309491,,30,1
96256,309493,309646,63,2
96257,309497,309617,283,2
96258,309512,,2169,0
96259,309513,309519,16,1
96260,309520,,212,1
96261,309522,,23,1
96262,309531,309539,229,1
96263,309534,309680,106,1
96264,309538,,800,2
96265,309542,,45,1
96266,309544,,159,2
96267,309545,309751,144,2
96268,309549,,161,1
96269,309550,,26,0
96270,309558,,3723,2
96271,309559,,60,1
96272,309560,309690,62,1
96273,309564,,90,1
96274,309568,310093,230,2
96275,309569,,82,2
96276,309571,,37,1
96277,309573,309577,55,1
96278,309574,,597,1
96279,309575,309608,534,1
96280,309579,309582,88,1
96281,309580,,100,1
96282,309581,309587,98,2
96283,309585,309588,28,1
96284,309593,,58,2
96285,309595,309610,35,1
96286,309601,309612,37,1
96287,309603,309607,2191,3
96288,309604,309624,77,1
96289,309611,309635,26,1
96290,309614,,91,0
96291,309616,,14,1
96292,309621,,56,1
96293,309622,309626,314,1
96294,309627,309638,649,2
96295,309628,311619,24,1
96296,309630,309740,150,1
96297,309631,309653,136,1
96298,309637,,27,0
96299,309656,,57,1
96300,309657,309663,35,1
96301,309660,,51,1
96302,309661,,43,1
96303,309664,309678,140,1
96304,309666,309703,153,1
96305,309669,,785,1
96306,309671,,105,2
96307,309672,,18,1
96308,309674,,183,0
96309,309675,310518,40,1
96310,309676,,113,1
96311,309683,,167,1
96312,309684,309948,59,1
96313,309685,,34,0
96314,309689,,57,1
96315,309691,,69,2
96316,309694,320183,433,2
96317,309695,,27,0
96318,309697,,23,1
96319,309700,309940,62,1
96320,309702,,39,1
96321,309706,309710,70,2
96322,309711,309715,52,3
96323,309719,309727,56,1
96324,309721,,52,1
96325,309724,,35,1
96326,309733,,36,0
96327,309736,,16,0
96328,309743,309744,32,1
96329,309746,309857,57,2
96330,309754,,95,0
96331,309757,,66,0
96332,309760,309795,51,1
96333,309761,309792,100,1
96334,309762,,1821,2
96335,309765,,80,2
96336,309768,,21,0
96337,309771,309805,79,1
96338,309772,,49,0
96339,309773,,22,1
96340,309776,,51,1
96341,309777,,20,0
96342,309778,,33,2
96343,309779,,28,1
96344,309782,309825,197,2
96345,309787,309804,1379,2
96346,309801,309812,1061,2
96347,309803,309845,45,1
96348,309809,,40,1
96349,309816,309820,26,1
96350,309817,311144,146,2
96351,309821,,28,0
96352,309822,,69,1
96353,309823,,66,2
96354,309824,,21,1
96355,309829,,54,2
96356,309833,,144,1
96357,309836,,103,0
96358,309837,,44,1
96359,309840,,31,1
96360,309841,,26,1
96361,309853,,45,0
96362,309855,309874,822,4
96363,309858,309860,412,1
96364,309859,310007,56,1
96365,309863,310036,82,1
96366,309864,,19,1
96367,309866,310218,46,2
96368,309868,309884,714,1
96369,309869,310146,52,2
96370,309872,,57,1
96371,309877,309925,402,5
96372,309878,,13,1
96373,309882,,184,0
96374,309886,310008,443,3
96375,309894,,31,0
96376,309897,,263,0
96377,309901,310033,917,1
96378,309904,,25,1
96379,309907,,380,1
96380,309910,,23,1
96381,309915,,39,2
96382,309916,,58,1
96383,309918,,54,2
96384,309920,,89,1
96385,309923,,43,1
96386,309924,351530,219,1
96387,309933,,46,0
96388,309936,,246,0
96389,309938,,164,2
96390,309941,,109,0
96391,309943,,52,1
96392,309952,309956,480,2
96393,309954,310171,68,3
96394,309957,310042,977,2
96395,309959,,47,1
96396,309960,,52,2
96397,309964,309968,71,1
96398,309966,,29,1
96399,309967,,25,1
96400,309970,,28,0
96401,309972,310003,127,1
96402,309973,310017,39,1
96403,309976,309985,76,1
96404,309977,310163,61,2
96405,309978,,49,0
96406,309979,,124,1
96407,309980,,47,1
96408,309983,309992,48,1
96409,309984,,142,1
96410,309989,310027,409,2
96411,309990,,15,0
96412,309994,,72,2
96413,309996,,10,0
96414,309998,310023,78,2
96415,310000,310016,19,1
96416,310002,,24,0
96417,310005,,89,1
96418,310006,,314,1
96419,310009,,75,1
96420,310010,,117,0
96421,310012,,124,1
96422,310019,,75,0
96423,310020,,27,1
96424,310022,,150,3
96425,310032,,40,1
96426,310037,,31,0
96427,310038,310044,696,1
96428,310039,310047,96,2
96429,310049,,44,0
96430,310051,,30,0
96431,310053,310085,202,1
96432,310056,,48,0
96433,310058,313199,66,2
96434,310059,,170,3
96435,310066,310072,46,1
96436,310068,,748,1
96437,310070,310080,36,1
96438,310071,317032,99,2
96439,310076,,31,1
96440,310077,310105,421,1
96441,310079,,124,2
96442,310090,311970,109,4
96443,310092,,20,0
96444,310094,,104,1
96445,310098,,72,0
96446,310102,,44,1
96447,310106,,48,0
96448,310111,,34,0
96449,310112,310165,1366,1
96450,310113,311154,165,2
96451,310114,,31,0
96452,310118,,129,1
96453,310122,,36,0
96454,310123,313538,113,1
96455,310128,,23,1
96456,310130,310143,75,1
96457,310133,,221,0
96458,310134,,29,0
96459,310135,,28,1
96460,310136,310198,35,1
96461,310137,,2880,1
96462,310140,,31,1
96463,310141,,96,1
96464,310144,,728,1
96465,310150,,102,1
96466,310160,,22,0
96467,310162,310167,31,1
96468,310179,310203,799,2
96469,310181,,108,1
96470,310182,310191,149,2
96471,310183,,77,1
96472,310187,,12,1
96473,310188,,69,1
96474,310189,,35,0
96475,310190,,31,1
96476,310192,,41,0
96477,310193,,15,0
96478,310196,,59,1
96479,310197,,1586,0
96480,310199,311392,197,1
96481,310202,,698,1
96482,310204,,1051,1
96483,310209,310237,135,1
96484,310210,,59,0
96485,310213,310267,23,1
96486,310222,312206,48,1
96487,310223,310527,80,1
96488,310224,,30,1
96489,310228,310266,186,2
96490,310229,,44,0
96491,310230,310234,1697,1
96492,310233,,41,0
96493,310235,,34,2
96494,310236,,53,1
96495,310240,,36,0
96496,310241,310570,206,1
96497,310245,,16,0
96498,310249,,60,2
96499,310254,,24,0
96500,310255,310256,46,1
96501,310258,,12,0
96502,310259,,54,3
96503,310260,,87,1
96504,310262,310824,215,2
96505,310263,,220,1
96506,310271,310283,240,1
96507,310273,310315,135,1
96508,310278,,68,0
96509,310280,,34,0
96510,310281,310317,52,2
96511,310285,,26,0
96512,310288,310459,52,1
96513,310289,,242,1
96514,310290,,31,1
96515,310291,310295,44,1
96516,310292,310298,231,1
96517,310294,310302,21,1
96518,310297,310300,77,3
96519,310305,,39,0
96520,310308,311642,45,1
96521,310309,310313,42,2
96522,310314,,27,1
96523,310328,310504,208,2
96524,310334,,122,2
96525,310337,310344,43,2
96526,310339,,632,3
96527,310340,,215,2
96528,310342,310604,96,2
96529,310346,,55,0
96530,310348,,504,1
96531,310351,310368,46,1
96532,310353,,35,1
96533,310359,,182,1
96534,310362,310372,101,2
96535,310363,,69,1
96536,310364,310369,150,1
96537,310365,,147,1
96538,310374,,18,1
96539,310375,310392,130,1
96540,310376,310681,1294,1
96541,310378,310383,21,1
96542,310384,310391,59,4
96543,310387,,10,1
96544,310393,310395,47,1
96545,310396,,66,1
96546,310397,,119,0
96547,310399,310444,130,1
96548,310402,,16,0
96549,310405,,603,1
96550,310408,,817,2
96551,310410,310417,211,1
96552,310411,,84,0
96553,310414,310474,721,1
96554,310416,310421,111,2
96555,310419,310420,24,1
96556,310422,310510,20,1
96557,310424,,27,1
96558,310425,,28,0
96559,310426,,16,1
96560,310429,,338,1
96561,310432,310439,156,1
96562,310435,310442,43,1
96563,310436,,52,1
96564,310443,310448,109,1
96565,310446,310756,145,1
96566,310450,,124,1
96567,310453,310902,1069,2
96568,310454,310851,86,1
96569,310456,,40,2
96570,310460,,34,0
96571,310461,,64,1
96572,310462,310464,448,1
96573,310463,310729,58,2
96574,310465,,143,0
96575,310466,,345,2
96576,310467,310485,34,1
96577,310471,311890,738,2
96578,310473,310514,39,1
96579,310478,310525,45,2
96580,310479,310507,300,1
96581,310484,310523,43,1
96582,310487,,48,1
96583,310488,,21,1
96584,310489,,233,1
96585,310491,,43,1
96586,310492,,29,1
96587,310493,,66,1
96588,310496,310503,45,1
96589,310497,312470,161,1
96590,310498,,2043,1
96591,310499,,94,2
96592,310509,310529,74,3
96593,310513,,39,1
96594,310516,,26,1
96595,310522,,60,1
96596,310528,,20,0
96597,310533,310571,210,2
96598,310539,310555,113,1
96599,310542,,40,0
96600,310545,311300,119,2
96601,310548,,29,0
96602,310550,,73,1
96603,310551,310562,45,1
96604,310552,,44,2
96605,310553,,50,1
96606,310556,,33,1
96607,310558,,256,1
96608,310563,,368,0
96609,310565,310568,39,1
96610,310566,313364,287,3
96611,310574,,15,0
96612,310577,,21,0
96613,310583,,67,1
96614,310591,,104,2
96615,310595,311085,49,1
96616,310596,311060,37,1
96617,310600,,24,0
96618,310602,316792,68,1
96619,310603,310607,423,1
96620,310609,,77,0
96621,310614,,49,0
96622,310616,,22,1
96623,310617,310705,210,4
96624,310618,,71,1
96625,310619,,25,1
96626,310624,311854,524,1
96627,310627,,37,1
96628,310628,310643,77,2
96629,310632,310645,88,1
96630,310634,,74,1
96631,310644,310646,692,1
96632,310651,,55,1
96633,310655,,384,1
96634,310656,,78,1
96635,310660,,55,0
96636,310663,,135,1
96637,310665,310667,72,1
96638,310670,,57,1
96639,310671,,296,1
96640,310674,,69,0
96641,310676,310682,121,1
96642,310679,311165,114,1
96643,310680,310693,707,1
96644,310684,,39,1
96645,310685,,16,1
96646,310697,,56,1
96647,310701,,882,2
96648,310712,310723,149,1
96649,310713,310715,45,1
96650,310714,,72,2
96651,310716,,68,1
96652,310719,310787,54,1
96653,310721,,22,0
96654,310722,311426,60,2
96655,310724,,20,0
96656,310727,,30,2
96657,310735,,141,1
96658,310736,310759,36,1
96659,310741,,24,0
96660,310742,,33,0
96661,310743,310944,164,1
96662,310744,,24,1
96663,310746,,55,0
96664,310749,310757,23,1
96665,310754,,62,1
96666,310755,310761,48,1
96667,310760,310772,39,1
96668,310763,,28,0
96669,310767,310850,26,1
96670,310768,,403,1
96671,310770,310818,84,1
96672,310771,,476,0
96673,310774,310814,1025,2
96674,310780,,168,1
96675,310782,,59,2
96676,310784,310786,42,1
96677,310785,310939,54,1
96678,310788,310793,536,1
96679,310789,,43,0
96680,310790,310794,237,1
96681,310791,,39,2
96682,310796,312816,151,2
96683,310797,311202,84,1
96684,310799,,177,1
96685,310803,312349,141,2
96686,310806,311293,210,2
96687,310809,310812,84,3
96688,310811,,26,1
96689,310816,,1171,2
96690,310820,,669,1
96691,310823,,21,0
96692,310825,,469,0
96693,310831,311082,2095,3
96694,310836,,40,1
96695,310837,310839,103,1
96696,310840,,40,1
96697,310842,310853,40,1
96698,310846,310848,82,1
96699,310852,310928,25,1
96700,310855,,64,0
96701,310857,,22,2
96702,310858,,24,0
96703,310862,,56,1
96704,310863,310888,36,1
96705,310864,314815,30,1
96706,310866,310880,488,2
96707,310867,,92,1
96708,310870,,40,0
96709,310875,,41,1
96710,310878,,55,1
96711,310879,310887,38,1
96712,310881,310889,39,1
96713,310883,,6,1
96714,310890,,96,1
96715,310891,,121,3
96716,310892,,189,1
96717,310893,311479,46,1
96718,310894,310906,765,1
96719,310895,,61,1
96720,310896,,37,1
96721,310897,,208,1
96722,310899,,14,1
96723,310901,,36,1
96724,310907,310913,404,3
96725,310908,310926,48,1
96726,310912,,104,1
96727,310917,311297,21,1
96728,310923,310940,101,2
96729,310929,,739,1
96730,310937,,30,1
96731,310946,312784,86,1
96732,310947,310961,60,2
96733,310948,310950,569,1
96734,310951,310957,108,1
96735,310952,,48,1
96736,310953,,42,1
